;capacity_booking_status;capacity_commercial_type;capacity_type;data_set;direction_key;flow_status;general_remarks;id;indicator;interruption_type;is_cam_relevant;is_n_a;is_unlimited;item_remarks;last_update_date_time;operator_key;operator_label;original_period_from;period_from;period_to;period_type;point_key;point_label;restoration_information;tso_eic_code;tso_item_identifier;unit;value
551;;N/A;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00112exitUnplannedFirmN/AkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00112;Eynatten 1 (BE) // Lichtenbusch / Raeren (DE);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000155;kWh/d;0.0
552;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00112entryPlannedFirmBookedkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00112;Eynatten 1 (BE) // Lichtenbusch / Raeren (DE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000155;kWh/h;
553;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00112entryUnplannedFirmBookedkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00112;Eynatten 1 (BE) // Lichtenbusch / Raeren (DE);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000155;kWh/h;
554;;N/A;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00112entryPlannedFirmN/AkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00112;Eynatten 1 (BE) // Lichtenbusch / Raeren (DE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000155;kWh/h;0.0
555;;N/A;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00112entryUnplannedFirmN/AkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00112;Eynatten 1 (BE) // Lichtenbusch / Raeren (DE);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000155;kWh/h;0.0
556;;Booked;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00112exitPlannedFirmBookedkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00112;Eynatten 1 (BE) // Lichtenbusch / Raeren (DE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000155;kWh/h;
557;;Booked;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00112exitUnplannedFirmBookedkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00112;Eynatten 1 (BE) // Lichtenbusch / Raeren (DE);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000155;kWh/h;
558;;N/A;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00112exitPlannedFirmN/AkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00112;Eynatten 1 (BE) // Lichtenbusch / Raeren (DE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000155;kWh/h;0.0
559;;N/A;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00112exitUnplannedFirmN/AkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00112;Eynatten 1 (BE) // Lichtenbusch / Raeren (DE);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000155;kWh/h;0.0
560;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159entryPlannedFirmBookedkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/d;
561;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159entryUnplannedFirmBookedkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/d;
562;;N/A;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159entryPlannedFirmN/AkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/d;0.0
563;;N/A;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159entryUnplannedFirmN/AkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/d;0.0
564;;Booked;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159exitPlannedFirmBookedkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/d;
565;;Booked;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159exitUnplannedFirmBookedkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/d;
566;;N/A;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159exitPlannedFirmN/AkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/d;0.0
567;;N/A;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159exitUnplannedFirmN/AkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/d;0.0
568;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159entryPlannedFirmBookedkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/h;
569;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159entryUnplannedFirmBookedkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/h;
570;;N/A;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159entryPlannedFirmN/AkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/h;0.0
571;;N/A;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159entryUnplannedFirmN/AkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/h;0.0
572;;Booked;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159exitPlannedFirmBookedkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/h;
573;;Booked;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159exitUnplannedFirmBookedkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/h;
574;;N/A;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159exitPlannedFirmN/AkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/h;0.0
575;;N/A;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00159exitUnplannedFirmN/AkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00159;Eynatten 2 (BE) // Lichtenbusch / Raeren (DE);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000163;kWh/h;0.0
576;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110entryPlannedFirmBookedkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/d;
577;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110entryUnplannedFirmBookedkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/d;
578;;N/A;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110entryPlannedFirmN/AkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/d;0.0
579;;N/A;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110entryUnplannedFirmN/AkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/d;0.0
580;;Booked;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110exitPlannedFirmBookedkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/d;
581;;Booked;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110exitUnplannedFirmBookedkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/d;
582;;N/A;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110exitPlannedFirmN/AkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/d;0.0
583;;N/A;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110exitUnplannedFirmN/AkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/d;0.0
584;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110entryPlannedFirmBookedkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/h;
585;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110entryUnplannedFirmBookedkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/h;
586;;N/A;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110entryPlannedFirmN/AkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/h;0.0
587;;N/A;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110entryUnplannedFirmN/AkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/h;0.0
588;;Booked;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110exitPlannedFirmBookedkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/h;
589;;Booked;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110exitUnplannedFirmBookedkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/h;
590;;N/A;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110exitPlannedFirmN/AkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/h;0.0
591;;N/A;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00110exitUnplannedFirmN/AkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00110;Zelzate (Zebra Pijpleiding);No unplanned interruption;21X-BE-A-A0A0A-Y;21Z0000000000171;kWh/h;0.0
592;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00101entryPlannedFirmBookedkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00101;Zelzate;No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z000000000019Y;kWh/d;
593;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00101entryUnplannedFirmBookedkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00101;Zelzate;No unplanned interruption;21X-BE-A-A0A0A-Y;21Z000000000019Y;kWh/d;
594;;N/A;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00101entryPlannedFirmN/AkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00101;Zelzate;No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z000000000019Y;kWh/d;0.0
595;;N/A;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00101entryUnplannedFirmN/AkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00101;Zelzate;No unplanned interruption;21X-BE-A-A0A0A-Y;21Z000000000019Y;kWh/d;0.0
596;;Booked;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00101exitPlannedFirmBookedkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00101;Zelzate;No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z000000000019Y;kWh/d;
597;;Booked;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00101exitUnplannedFirmBookedkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00101;Zelzate;No unplanned interruption;21X-BE-A-A0A0A-Y;21Z000000000019Y;kWh/d;
598;;N/A;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00101exitPlannedFirmN/AkWh/d;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00101;Zelzate;No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z000000000019Y;kWh/d;0.0
599;;N/A;Firm;5;exit;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00101exitUnplannedFirmN/AkWh/d;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00101;Zelzate;No unplanned interruption;21X-BE-A-A0A0A-Y;21Z000000000019Y;kWh/d;0.0
600;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00101entryPlannedFirmBookedkWh/h;;Planned;;;;No planned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00101;Zelzate;No planned interruption foreseen;21X-BE-A-A0A0A-Y;21Z000000000019Y;kWh/h;
601;;Booked;Firm;5;entry;;;52017-01-01 03:00:00 +00:002019-01-01 03:00:00 +00:0021X-BE-A-A0A0A-YBE-TSO-0001ITP-00101entryUnplannedFirmBookedkWh/h;;Unplanned;;;;No unplanned interruption of Firm capacity;2018-01-22T11:32:31+01:00;BE-TSO-0001;Fluxys Belgium;;2017-01-01T04:00:00+01:00;2019-01-01T04:00:00+01:00;;ITP-00101;Zelzate;No unplanned interruption;21X-BE-A-A0A0A-Y;21Z000000000019Y;kWh/h;
